Server,Channel,Username,Message,Attachments
Message Command,DM,React Bot,Lets watch that again
Message Command,dazevastopol,ryopneuma,what the hell is this
Message Command,Server,React Bot,Poggers
Message Command,dazevastopol,just_onlyliza,https://tenor.com/view/coffee-cat-gif-7652008236817518167
Message Command,Server,React Bot,This is literally 1984
Message Command,r3ycr4zy,r3ycr4zy,I've seen 3 episodes and I've cried 3 times during the first two
Message Command,Server,React Bot,They dont make em like they used to
Message Command,r3ycr4zy,r3ycr4zy,"Isn't that right, react bot?"
Message Command,Server,React Bot,I dont consider you guys my subscribers I consider you all my friends
Message Command,r3ycr4zy,arcamis,I'm so confused
Message Command,Server,React Bot,As an ai language model I am unable to react to this
Message Command,r3ycr4zy,arcamis,One can tell
Message Command,DM,React Bot,Vibe is crazy
Message Command,krisp_rat,lettuce6023,Undisturbed. In their element.
Message Command,Server,React Bot,Gawrsh
Message Command,krisp_rat,QOTD Bot,<@&1094686628896841828>
Message Command,Server,React Bot,Dudes going goblin mode
Message Command,tempexpiry,derpydudes,Hi
Message Command,Server,React Bot,Absolute unit
Message Command,dazevastopol,cannabisconjurer,You’re doing a very good job and I hope work has bearable today \:)
Message Command,Server,React Bot,Chad energy
Message Command,dazevastopol,cannabisconjurer,🥵😩
Message Command,Server,React Bot,Bro let the intrusive thoughts win
Message Command,r3ycr4zy,cannabisconjurer,🥵😩
Message Command,Server,React Bot,Nerd emoji :nerd: vine boom :boom:
Message Command,dazevastopol,cannabisconjurer,Bro 💀💀
Message Command,Server,React Bot,Dude what whhhaaaaat
Message Command,r3ycr4zy,cannabisconjurer,Bro I just realized I left my drawing of Phantom at work <:anguish2:1292912960200507522> <:anguish2:1292912960200507522>
Message Command,Server,React Bot,The current time is 453 pm
Message Command,dazevastopol,dazevastopol,No it isn't
Message Command,Server,React Bot,You can say that again
Message Command,r3ycr4zy,cannabisconjurer,😭
Message Command,Server,React Bot,I wanna shake this persons hand
Message Command,dazevastopol,cannabisconjurer,We have a love hate relationship it seems
Message Command,Server,React Bot,Hold on shut up I'm trying to think of something to say
Message Command,dazevastopol,dazevastopol,no you don't get time to think
Message Command,Server,React Bot,I dont have an opinion on this
Message Command,dazevastopol,cannabisconjurer,Bro is talking to himself
Message Command,Server,React Bot,Gonna show this to gamgam
Message Command,dazevastopol,dazevastopol,React bot whats your opinion on this
Message Command,Server,React Bot,This videos kind of a nothing burger
Message Command,dazevastopol,gamekid22,…I’m drowsy and don’t know what that means
Message Command,Server,React Bot,Awkward awkwarrrrrrd
Message Command,dazevastopol,r3ycr4zy,"You're a year older than me, don't push it"
Message Command,Server,React Bot,Your honor I plead the fifth
Message Command,dazevastopol,gamekid22,GOD
Message Command,Server,React Bot,Mic drop
Message Command,dazevastopol,r3ycr4zy,Actually it's 11 months and 13 days
Message Command,Server,React Bot,Uhoh uh oh stinky
Message Command,dazevastopol,r3ycr4zy,"Before I go, I shall leave y'all with the joke I was gonna make"
Message Command,Server,React Bot,Their vibe checked
Message Command,dazevastopol,cannabisconjurer,Shshshhshshshshshs
Message Command,Server,React Bot,Bro I did not expect that
Message Command,krisp_rat,krisp_rat,React bot?
Message Command,Server,React Bot,What the sigma
Secrets,gustav,krisp_rat,Ermmm
Secrets,gustav,React Bot,Shakes head uhuh
Ramen World,job-stuff,krisp_rat,What the fuck does this mean,https://cdn.discordapp.com/attachments/978771006032338964/1328473761305071689/image.png?ex=6786d51a&is=6785839a&hm=8524ac6659fa1fd116ca2b53ba9198b3f5403d5de4c09eb8715a53450d046574&
Ramen World,job-stuff,krisp_rat,Why is this a recommended job for me...,https://cdn.discordapp.com/attachments/978771006032338964/1328473973264093256/image.png?ex=6786d54d&is=678583cd&hm=f901ebbf6b62adf00058d9f5535cc51d191760660d45c900b3b2210beb464c7d&
Ramen World,job-stuff,krisp_rat,Now THIS is a job for me,https://cdn.discordapp.com/attachments/978771006032338964/1328474098522914999/image.png?ex=6786d56a&is=678583ea&hm=6c461bd2f29bdad03bad20df5b4cb06ace9654f88b75ab15d4e36cc44c952590&
Ramen World,job-stuff,React Bot,I think ive seen this before
Message Command,krisp_rat,krisp_rat,Now THIS is a job for me
Message Command,Server,React Bot,I think ive seen this before
Message Command,dazevastopol,arcamis,Touchè
Message Command,Server,React Bot,Clearly ai
Message Command,dazevastopol,dazevastopol,I just know that everything is pretty high quality
Message Command,Server,React Bot,This is peak
Ramen World,job-stuff,crow_kaw,At first I thought it meant the 3d model software and then I read the description
Message Command,dazevastopol,bandana.,Did some of his hair burn off
Message Command,Server,React Bot,Ah bro is killing me
Ramen World,job-stuff,krisp_rat,Yeah I dont even know what the fuck they want me to do. It wasnt even like a Jamba Juice or restaurant chain. Its also from 6pm-6am
Ramen World,job-stuff,krisp_rat,"I am going to lose my mind. 
I have not found a single relevant job listing yet...",https://cdn.discordapp.com/attachments/978771006032338964/1328489889439940619/image.png?ex=6786e41f&is=6785929f&hm=d736f98fafac0d2c7b7e338195cbc353323bc9e11284f84704fc4ceb7cc6cf49&
Ramen World,job-stuff,krisp_rat,"I have things filtered by ""entry level"" and I am still getting results for Senior Engineers/ managers. 
Or stupid shit like MRI tech"
Ramen World,job-stuff,crow_kaw,Indeed when Dan:
Ramen World,job-stuff,React Bot,This is making me uncomfortable
Ramen World,job-stuff,krisp_rat,Real
Ramen World,job-stuff,krisp_rat,Either like 5 years of experience or I need a PHD/ Masters
Ramen World,job-stuff,krisp_rat,REAL!
Ramen World,job-stuff,lettuce6023,Yeah Indeed and LinkedIn kind of fucking suck ass
Ramen World,job-stuff,krisp_rat,They really do :/
Ramen World,job-stuff,krisp_rat,The real problem is the fact that if I set my radius too far I get like 50+ jobs in Connecticut. Currently searching through NYC and still have like nothing
Ramen World,job-stuff,pandrrr,They really do
Ramen World,job-stuff,crow_kaw,"I fucking hate this. Because CT is so close vertically it doesn't think ""hmmm water"""
Ramen World,job-stuff,crow_kaw,Like no mf I am not commuting 3 hours to work every dY
Ramen World,job-stuff,krisp_rat,Like it knows where I live. Just put the address into google maps and then take the distance
Ramen World,job-stuff,crow_kaw,Fr
Ramen World,job-stuff,krisp_rat,Hmmmm should I recommend this job that is a 1 hour drive to the city or 3 hour trip to the middle of CT...
Ramen World,job-stuff,krisp_rat,YOU KNOW I DONT HAVE THIS. STOP OFFERING THIS TO ME,https://cdn.discordapp.com/attachments/978771006032338964/1328492757932707931/image.png?ex=6786e6cb&is=6785954b&hm=2cc43e7ac60f183f880bab2f43b0f876137a5d292a24fa3b6042ce365320293a&
Ramen World,job-stuff,crow_kaw,You have completed an animal husbandry program
Ramen World,job-stuff,krisp_rat,I guess I have...
Message Command,dazevastopol,cannabisconjurer,Decorating the apartment 🥰🥰
Message Command,Server,React Bot,This is so true you guys
Ramen World,job-stuff,ryaschloss28,Yo whats the job though
Ramen World,job-stuff,krisp_rat,Dont remember. Dont think it was a Ryan thing. It was more medical
Ramen World,job-stuff,krisp_rat,Now this job is for you,https://cdn.discordapp.com/attachments/978771006032338964/1328509445583667312/image.png?ex=6786f656&is=6785a4d6&hm=fc7586f4a39d17001f57c5546dac0d0432106f3d5699c3644bbd45591fc24135&
Ramen World,job-stuff,crow_kaw,Software development *is* notoriously a Ryan Specialty
Ramen World,job-stuff,ryaschloss28,Oh fuck yeah its my specialyy
Ramen World,job-stuff,pandrrr,Send that my way lmao
Ramen World,job-stuff,krisp_rat,I think it was just an MRI tech but I could be wrong.
Ramen World,job-stuff,pandrrr,Ah
Ramen World,show-and-movie-recommendations,pandrrr,Castlvania nocturn s2 is coming out on 1/16
Ramen World,job-stuff,krisp_rat,Nothing I think anyone here would be interested in
Message Command,krisp_rat,vrtyewie,ew hes old
Message Command,Server,React Bot,I bet their pronouns are epic sauce
Ramen World,show-and-movie-recommendations,krisp_rat,Damn thats crazy Season 6 episode 10 of BCS came out July 25 2022
Message Command,krisp_rat,React Bot,If you like what you're seeing go ahead and subscribe
Message Command,DM,React Bot,We love to see it
Message Command,krisp_rat,tempexpiry,
Message Command,Server,React Bot,Did you guys see that
Expiry's Mateys,🙌｜the-docks,Mini Expiry 2.0,"👋 | Welcome to **Expiry's Mateys** <@1322310689276035092>! We hope you enjoy your stay!
`•` Check out the <#724098481987518575> to make sure you don't get punished!
`•` Choose your roles in <id:customize>!",https://cdn.discordapp.com/attachments/659666287752118272/1328610006316351550/welcome-image.png?ex=678753fd&is=6786027d&hm=fb3bf4249dbfe63c7a2edd0cf612dfd740f7ca6d8e33cc803d2d2e2f38097a3a&
Expiry's Mateys,⚙｜audit-log,MEE6,
Expiry's Mateys,🌠｜images,React Bot,Cool video
Message Command,charziken,charziken,
Message Command,Server,React Bot,Cool video
Expiry's Mateys,🌠｜images,React Bot,"# Reaction emoji has been created!
 # ""The gaslighting is insane"" - <:react:1328610834280091729>"
Expiry's Mateys,⚙｜audit-log,MEE6,
Expiry's Mateys,⚙｜audit-log,MEE6,
Expiry's Mateys,ost-and-games-for-stream,luke122001,<@468976383868272641> This what you looking for?
Expiry's Mateys,ost-and-games-for-stream,variext,no those are playlists bro
Expiry's Mateys,ost-and-games-for-stream,luke122001,wait what was he looking for?
Expiry's Mateys,ost-and-games-for-stream,variext,the nowplaying thing for obs
Expiry's Mateys,ost-and-games-for-stream,variext,to show the currentl spotify song
Expiry's Mateys,ost-and-games-for-stream,luke122001,Ahhhh ok
Expiry's Mateys,ost-and-games-for-stream,luke122001,Also vari tomorrow is new dinobot
Expiry's Mateys,ost-and-games-for-stream,variext,wow
Expiry's Mateys,⚙｜audit-log,MEE6,
Expiry's Mateys,⚙｜audit-log,MEE6,
Expiry's Mateys,⚙｜audit-log,MEE6,
Expiry's Mateys,⚙｜audit-log,MEE6,
Expiry's Mateys,⚙｜audit-log,MEE6,
Expiry's Mateys,⚙｜audit-log,MEE6,
Expiry's Mateys,⚙｜audit-log,MEE6,
Expiry's Mateys,⚙｜audit-log,MEE6,
Ramen World,comedy-recommendations,crow_kaw,No tyler ping is crazy
Expiry's Mateys,⚙｜audit-log,MEE6,
Ramen World,show-and-movie-recommendations,pandrrr,Cool
Ramen World,show-and-movie-recommendations,pandrrr,I should watch that sometime
Expiry's Mateys,🤯｜yappin-cove,lettuce6023,Damn I coulda voted for league
Expiry's Mateys,🤯｜yappin-cove,lettuce6023,Would've been funny
Expiry's Mateys,🙌｜the-docks,Mini Expiry 2.0,"👋 | Welcome to **Expiry's Mateys** <@895529667929460747>! We hope you enjoy your stay!
`•` Check out the <#724098481987518575> to make sure you don't get punished!
`•` Choose your roles in <id:customize>!",https://cdn.discordapp.com/attachments/659666287752118272/1328762834078666853/welcome-image.png?ex=6787e252&is=678690d2&hm=47ef1f6015f647bd2d450990865d1529e64b2aef31a0c990f7a7c4c9fb903545&
Ramen World,comedy-recommendations,krisp_rat,We watched the original penguin sketch in his car 2 days before it came out when we were waiting for other lil fellas at Texas Roadhouse.
Ramen World,comedy-recommendations,crow_kaw,Waaah Waaah
Expiry's Mateys,🌠｜images,luke122001,https://youtube.com/shorts/hRbIshSsrt4?si=vwD6dNZbHtJGlYSJ lmao
Expiry's Mateys,🎮｜server-chat,ExpiredLands,:octagonal_sign: **Server has stopped**
Expiry's Mateys,🎮｜server-chat,ExpiredLands,:white_check_mark: **Server has started**
Ramen World,2pm-chats,lettuce6023,I keep getting ads for rocket money
Ramen World,2pm-chats,lettuce6023,idk if y'all know what that is
Ramen World,2pm-chats,pandrrr,I do
Ramen World,2pm-chats,pandrrr,The subscription management thing right
Ramen World,2pm-chats,lettuce6023,"It's pretty stupid imo, like who isn't able to keep track of that on their own?"
Ramen World,2pm-chats,lettuce6023,"Maybe I'm the weird one, I obsessively look at my banking and credit statements and if I see anything weird I will immediately try to figure out what it is"
Ramen World,2pm-chats,pandrrr,You’re not weird for that you’re responsible lol
Ramen World,2pm-chats,pandrrr,"Also, I can’t imagine having that many subscriptions"
Ramen World,2pm-chats,pandrrr,Like I think I have maybe 3? 6-7 if I count stuff my parents pay for
Ramen World,2pm-chats,crow_kaw,"I tend to avoid subscriptions where at all possible. I will get a gift card, activate it, then immediately 'cancel' my subscription so it doesn't charge me when it runs out. Just makes the 'forgetting to cancel shit' not affect me"
Ramen World,2pm-chats,pandrrr,^
Ramen World,2pm-chats,krisp_rat,Every once in a while I'll forget I have a subscription active
Ramen World,2pm-chats,krisp_rat,Like I pay for Door dash premium when I'm at school and sometimes over break I'll forget that I have it active.
Ramen World,2pm-chats,krisp_rat,I may or may not have let a more expensive year subscription auto renew once...
Ramen World,2pm-chats,crow_kaw,FORTNITE CREW ‼️
Ramen World,2pm-chats,krisp_rat,There was also that one time I thought that I cancelled fortnite crew (I literally did it right in front of Tyler) and it somehow didn't ??
Ramen World,2pm-chats,krisp_rat,Nah this was instacart+
Ramen World,2pm-chats,lettuce6023,The shit that pisses me off is when services re-enable auto renewal when you're not trying to
Ramen World,2pm-chats,lettuce6023,Like I got 3 free months of NSO with the new Mario Party and I just added it to what I already had and it re-enabled auto renewal
Ramen World,2pm-chats,lettuce6023,I didn't even have an option to not enable it I had to go disable it after activating the free months
Ramen World,2pm-chats,lettuce6023,One time PS+ auto renewed and I called them like two days later
Ramen World,2pm-chats,lettuce6023,"They did in fact cancel it, but for some reason I didn't get the money back"
Ramen World,2pm-chats,krisp_rat,Damn
Ramen World,2pm-chats,lettuce6023,I then tried to contact them multiple times later but their customer service is turbo ass
Ramen World,2pm-chats,lettuce6023,"Eventually I got through to them and they were like ""uhhh yeah talk to your bank buddy"" and then bethpage fixed my problem like immediately 😐"
Ramen World,2pm-chats,lettuce6023,(this was like half a year later bc I'm lazy btw)
Ramen World,2pm-chats,krisp_rat,There was one time where I switched hello Fresh accounts to get the sign up bonus and I thought I cancelled the original account (turns out I didn't). I realized it too late but customer support wouldn't let me cancel one of them before they were delivered so I just told them I never got it  and got a full refund
Ramen World,2pm-chats,lettuce6023,Lying is a great tactic
Ramen World,2pm-chats,lettuce6023,Too bad you're going to **super hell** for lying to hello fresh
Ramen World,2pm-chats,krisp_rat,Nah you need to lie to those people
Ramen World,2pm-chats,lettuce6023,Fair
Ramen World,2pm-chats,lettuce6023,But
Ramen World,2pm-chats,lettuce6023,Super hell.
Ramen World,2pm-chats,lettuce6023,No questions asked
Ramen World,2pm-chats,krisp_rat,I just pretend to be a single mom who relies on hello fresh to feed her family and they'll give me what I want
Ramen World,2pm-chats,React Bot,Now that's what I call epic sauce
Expiry's Mateys,🙌｜the-docks,React Bot,I felt that
Message Command,krisp_rat,Mini Expiry 2.0,"👋 | Welcome to **Expiry's Mateys** <@895529667929460747>! We hope you enjoy your stay!
`•` Check out the <#724098481987518575> to make sure you don't get punished!
`•` Choose your roles in <id:customize>!"
Message Command,Server,React Bot,I felt that
Expiry's Mateys,🔈｜hollers,React Bot,Bro is on to nothing
Message Command,r3ycr4zy,r3ycr4zy,My head is killing me
Message Command,Server,React Bot,This video gets a 4 out of 5
Ramen World,out-of-context,punishedjabroni,,https://cdn.discordapp.com/attachments/1067654928597778432/1328812221199024293/SmartSelect_20250114_144515_Discord.jpg?ex=67881051&is=6786bed1&hm=e9302765edb3e45a442891301130fb902bcc84e9fde95a096e5780dd8cff0d26&
Message Command,dazevastopol,cannabisconjurer,This photo was so hard to take
Message Command,Server,React Bot,This just feels wrong
Expiry's Mateys,🌠｜images,charziken,Guh
Ramen World,out-of-context,krisp_rat,React bot knows whats good
Ramen World,politics,pandrrr,Holy shit Kimmel’s monologue from last night after returning from the fires was genuinely tear jerking
Ramen World,politics,pandrrr,The fires were just so awful
Expiry's Mateys,🔈｜hollers,tempexpiry,"# I am partaking in RespawnRecruits 2025!

For challenge 1, we need to make an intro video! This is where ill need YOUR help! Id love community input and ideas on some potential clips from streams/videos I should add! Please add any ideas in <#1020692941439770724>!! Probably editing everything later this week!!

@everyone"
Expiry's Mateys,🤯｜yappin-cove,suddendepression,<@325008464458022914> would love to join him for a league stream
Expiry's Mateys,🤯｜yappin-cove,suddendepression,he grinds that game so hard
Expiry's Mateys,🤯｜yappin-cove,solooptic,on gi do
Ramen World,politics,getzachd,Mr beast is trying to buy tiktok
